EmployeeID,WorkHours,TasksCompleted,BreaksTaken,OvertimeHours,LeavesTaken,PerformanceRating,BurnoutRisk
E3781,43,16,4,11,4,3.2,0
E3782,38,32,0,2,0,3.7,1
E3783,48,16,0,11,1,2.9,0
E3784,43,43,0,0,4,5.0,1
E3785,67,28,5,8,8,2.9,0
E3786,65,18,3,19,3,3.3,1
E3787,69,27,1,5,8,2.3,0
E3788,46,34,5,10,2,2.8,0
E3789,59,23,0,2,0,2.1,0
E3790,38,34,4,3,5,3.7,0
E3791,62,28,5,9,9,4.3,0
E3792,54,48,4,18,6,2.6,0
E3793,43,24,4,5,3,3.1,0
E3794,40,25,4,0,9,2.0,0
E3795,64,36,2,7,4,4.5,0
E3796,43,49,3,7,3,4.3,1
E3797,59,19,1,5,2,2.2,1
E3798,33,13,1,16,0,3.1,0
E3799,33,28,0,18,5,4.9,0
E3800,57,37,2,0,9,3.2,0
E3801,37,30,5,14,4,3.6,1
E3802,31,23,5,12,10,3.1,1
E3803,51,42,1,2,0,3.8,0
E3804,45,19,3,1,4,4.9,0
E3805,58,28,4,2,5,5.0,0
E3806,59,39,0,8,9,4.3,0
E3807,41,31,3,15,4,3.2,0
E3808,64,12,1,12,0,3.5,0
E3809,40,46,2,18,4,3.1,0
E3810,50,27,0,17,9,5.0,0
E3811,50,20,1,11,0,4.1,1
E3812,34,11,5,11,10,3.3,0
E3813,49,21,0,0,2,2.0,0
E3814,66,15,1,19,1,3.6,0
E3815,32,49,5,7,0,5.0,0
E3816,62,38,5,16,3,3.6,1
E3817,38,39,4,19,1,2.5,0
E3818,38,11,2,6,4,2.1,0
E3819,33,18,4,8,9,3.1,0
E3820,64,11,1,16,0,4.8,0
E3821,46,38,3,9,9,5.0,1
E3822,63,42,4,3,0,4.8,0
E3823,53,19,3,6,10,4.2,0
E3824,61,43,5,6,9,3.7,0
E3825,30,17,1,7,3,3.8,0
E3826,37,46,2,7,6,3.6,0
E3827,52,42,3,15,1,4.1,0
E3828,69,15,1,11,1,3.3,0
E3829,41,49,3,14,0,4.0,1
E3830,41,28,4,7,4,2.4,0
E3831,44,41,1,8,5,2.8,0
E3832,48,36,4,2,5,4.5,0
E3833,55,10,0,15,1,4.7,0
E3834,58,42,1,14,6,3.6,0
E3835,51,49,3,3,5,2.1,0
E3836,69,41,0,19,7,4.8,0
E3837,50,14,4,15,5,4.1,1
E3838,67,26,4,9,8,3.2,0
E3839,49,17,3,10,9,3.8,1
E3840,58,43,0,4,1,3.3,1
E3841,33,18,5,10,6,3.4,1
E3842,36,32,2,12,4,4.7,0
E3843,57,44,3,14,0,2.5,1
E3844,57,16,4,5,2,2.3,1
E3845,33,24,1,15,3,2.0,0
E3846,51,29,0,14,1,2.9,0
E3847,41,34,5,10,6,2.4,0
E3848,32,12,2,19,0,2.7,0
E3849,51,33,1,1,2,2.0,0
E3850,31,43,0,1,8,2.7,0
E3851,53,31,5,11,10,3.0,1
E3852,63,20,3,15,1,2.1,0
E3853,56,17,5,18,4,3.8,1
E3854,30,48,3,1,3,3.7,0
E3855,37,44,0,16,2,2.3,0
E3856,52,47,5,13,4,3.8,0
E3857,67,17,2,15,5,5.0,0
E3858,35,46,5,4,0,4.8,1
E3859,51,36,0,9,1,2.0,0
E3860,54,37,1,16,0,4.4,0
E3861,47,49,1,12,2,3.1,1
E3862,46,43,5,15,7,2.2,0
E3863,41,41,5,8,7,2.9,1
E3864,35,24,3,3,3,3.0,0
E3865,55,26,0,15,5,3.6,0
E3866,56,42,3,10,8,4.0,0
E3867,37,25,2,6,6,4.2,1
E3868,48,38,1,16,1,2.7,0
E3869,30,18,4,12,10,3.0,1
E3870,58,42,4,3,1,2.9,1
E3871,64,38,0,13,2,3.1,0
E3872,69,22,0,9,7,5.0,0
E3873,43,30,4,9,9,4.3,1
E3874,64,30,0,9,8,4.9,0
E3875,49,14,1,11,2,4.1,0
E3876,42,19,2,1,8,3.2,0
E3877,67,15,2,8,9,3.2,1
E3878,37,22,3,4,7,3.5,1
E3879,49,10,1,7,4,3.3,0
E3880,62,29,0,13,10,4.5,0
E3881,55,17,0,6,9,3.4,1
E3882,68,19,3,6,2,2.9,0
E3883,50,18,3,8,10,4.3,1
E3884,38,12,0,2,6,4.6,0
E3885,53,20,0,13,8,3.3,1
E3886,66,21,1,16,5,4.0,1
E3887,46,19,3,17,2,2.2,0
E3888,53,34,1,11,4,3.6,0
E3889,50,34,5,13,6,2.1,0
E3890,68,20,0,12,7,2.1,0
E3891,68,45,4,13,3,3.8,0
E3892,42,48,4,8,1,2.9,0
E3893,40,35,5,18,9,4.2,0
E3894,48,23,0,1,1,4.7,0
E3895,40,48,3,10,2,2.4,1
E3896,42,49,4,16,7,4.2,0
E3897,30,10,3,1,0,3.5,0
E3898,69,13,4,18,6,2.3,0
E3899,48,39,3,6,5,4.0,1
E3900,41,21,4,17,1,3.8,0
E3901,37,44,3,12,8,3.5,0
E3902,37,22,5,4,4,4.8,0
E3903,41,40,1,17,1,3.6,1
E3904,62,47,3,15,2,5.0,1
E3905,55,32,1,14,6,3.5,0
E3906,68,13,1,7,6,2.3,0
E3907,57,25,0,14,9,3.4,0
E3908,34,16,5,0,0,2.5,1
E3909,37,31,1,16,9,3.8,0
E3910,54,38,2,14,10,4.1,0
E3911,56,20,1,13,10,3.4,0
E3912,52,42,3,13,3,2.3,1
E3913,59,38,1,9,5,3.4,0
E3914,52,48,3,1,7,2.2,0
E3915,49,21,3,5,2,4.0,0
E3916,47,16,2,16,2,4.4,0
E3917,47,48,1,4,7,4.9,0
E3918,31,35,1,4,7,2.4,0
E3919,33,49,4,14,7,3.6,0
E3920,59,18,4,14,0,3.7,0
E3921,62,43,0,19,7,4.8,0
E3922,65,22,3,10,7,3.9,0
E3923,47,45,2,4,1,2.4,0
E3924,66,34,4,0,8,3.3,0
E3925,48,33,1,10,6,4.0,0
E3926,57,26,0,10,7,4.1,0
E3927,69,11,2,5,1,4.6,0
E3928,49,22,5,7,3,2.5,0
E3929,62,40,1,1,6,4.9,0
E3930,41,38,1,14,5,2.2,1
E3931,44,37,5,8,6,5.0,0
E3932,68,36,3,14,0,4.6,0
E3933,31,24,3,7,7,4.0,0
E3934,58,40,4,15,6,4.2,0
E3935,39,49,4,13,3,2.2,0
E3936,31,24,1,14,0,2.1,1
E3937,40,42,1,19,7,2.3,0
E3938,42,29,4,12,9,2.3,0
E3939,39,21,5,8,6,3.6,1
E3940,43,46,4,0,7,2.6,0
E3941,47,18,1,5,9,4.6,0
E3942,38,32,2,7,0,3.3,0
E3943,68,17,1,19,4,4.1,0
E3944,57,41,2,17,8,4.0,0
E3945,32,23,2,17,4,3.0,0
E3946,49,36,1,16,9,2.7,0
E3947,35,34,0,15,2,3.0,1
E3948,56,22,4,12,8,4.4,1
E3949,31,30,3,3,8,3.8,1
E3950,58,40,1,3,3,2.8,1
E3951,67,46,2,13,3,4.5,0
E3952,32,14,1,4,10,2.2,0
E3953,45,22,4,15,7,4.1,0
E3954,59,37,5,13,6,3.3,1
E3955,69,34,2,13,10,4.2,0
E3956,31,44,3,13,4,4.8,0
E3957,46,48,3,13,5,4.3,1
E3958,41,16,3,18,2,3.3,1
E3959,64,47,5,2,5,2.5,1
E3960,30,41,0,16,7,4.4,0
E3961,44,12,2,13,9,3.4,0
E3962,55,48,5,9,10,2.2,0
E3963,66,46,2,12,8,4.2,0
E3964,50,31,5,3,2,2.9,0
E3965,60,17,5,10,7,2.1,0
E3966,54,26,0,14,2,4.7,0
E3967,52,36,2,14,1,3.4,0
E3968,53,42,5,1,4,2.8,1
E3969,67,26,0,10,3,4.1,1
E3970,57,21,1,1,4,4.7,0
E3971,50,36,4,4,5,2.0,0
E3972,47,17,5,12,2,4.1,0
E3973,65,32,3,0,0,4.3,0
E3974,64,38,0,6,3,2.6,1
E3975,38,29,0,6,5,3.5,1
E3976,67,25,5,9,1,2.3,1
E3977,59,26,0,5,1,4.2,0
E3978,63,25,1,19,0,4.5,1
E3979,61,28,0,11,8,2.3,0
E3980,32,17,4,12,2,4.4,0
E3981,32,47,4,10,1,4.3,0
E3982,57,47,3,17,3,3.0,1
E3983,44,38,1,1,5,4.1,0
E3984,52,45,4,15,0,2.0,0
E3985,69,35,5,1,8,4.8,0
E3986,40,40,2,18,8,3.7,0
E3987,61,21,2,5,7,3.9,0
E3988,65,26,2,0,5,4.0,0
E3989,62,24,5,10,3,3.7,0
E3990,53,18,0,17,1,4.6,0
E3991,68,48,5,9,7,3.8,0
E3992,63,21,0,17,6,4.7,0
E3993,57,41,2,0,3,3.7,0
E3994,66,34,3,18,2,2.5,1
E3995,36,48,3,15,5,4.7,0
E3996,33,27,0,6,0,4.0,0
E3997,66,24,2,14,1,4.1,0
E3998,30,41,5,0,6,5.0,0
E3999,30,15,3,8,10,2.2,1
E4000,49,44,0,1,2,3.3,0
E4001,48,43,5,16,0,2.7,0
E4002,58,47,2,9,1,3.9,0
E4003,39,14,1,5,9,4.4,0
E4004,47,27,2,4,9,4.9,0
E4005,57,25,2,7,8,3.4,1
E4006,64,17,5,7,6,4.4,1
E4007,60,34,5,4,6,4.8,0
E4008,56,41,4,11,9,4.0,0
E4009,40,35,4,6,7,2.7,1
E4010,67,31,5,12,7,3.8,0
E4011,34,40,5,12,8,4.9,0
E4012,37,19,1,16,1,5.0,0
E4013,63,21,1,3,7,3.9,0
E4014,41,37,2,17,7,4.7,1
E4015,67,15,3,9,4,2.6,1
E4016,30,29,1,2,4,2.7,1
E4017,60,14,2,11,3,4.9,0
E4018,33,32,0,0,4,2.4,1
E4019,34,18,4,10,1,2.6,0
E4020,59,38,3,17,1,3.3,0
E4021,53,25,2,12,4,3.8,0
E4022,32,31,5,16,10,3.8,0
E4023,40,17,0,7,2,2.9,0
E4024,33,29,4,19,0,4.8,1
E4025,55,23,0,18,8,4.7,0
E4026,56,48,2,16,1,3.2,0
E4027,56,46,1,1,9,3.3,1
E4028,35,43,4,2,1,4.1,1
E4029,44,20,0,2,3,4.0,0
E4030,59,49,1,5,1,3.1,0
E4031,66,42,3,9,6,3.2,1
E4032,66,40,2,17,9,3.0,1
E4033,66,43,2,17,0,2.7,0
E4034,64,16,4,13,10,3.4,0
E4035,52,32,0,15,1,4.1,0
E4036,35,16,3,6,10,4.2,1
E4037,33,34,5,0,4,4.3,0
E4038,47,12,4,16,1,3.1,0
E4039,38,47,5,4,8,4.3,1
E4040,58,29,4,0,3,2.0,0
E4041,42,43,0,16,8,3.4,1
E4042,46,39,3,9,10,4.4,0
E4043,61,26,0,11,0,3.9,0
E4044,51,19,2,19,0,3.4,0
E4045,33,44,5,1,0,3.9,1
E4046,34,29,1,15,3,4.7,1
E4047,66,27,2,14,8,3.7,1
E4048,42,36,2,12,7,4.4,0
E4049,63,45,5,17,6,4.9,0
E4050,51,32,4,19,0,4.1,0
E4051,52,41,2,13,2,3.7,0
E4052,32,19,3,17,8,2.1,0
E4053,63,20,2,1,8,3.1,1
E4054,61,47,3,1,4,3.7,0
E4055,50,15,0,2,5,4.4,1
E4056,50,43,4,4,10,3.3,1
E4057,40,45,3,15,5,4.9,0
E4058,68,46,2,14,9,2.8,1
E4059,33,26,4,11,3,4.2,0
E4060,30,49,4,8,0,3.3,1
E4061,57,49,3,13,4,3.5,0
E4062,53,21,3,15,0,4.4,0
E4063,64,30,1,10,0,2.9,0
E4064,42,49,1,5,10,2.3,1
E4065,63,28,4,9,4,3.6,1
E4066,40,12,5,7,4,3.6,0
E4067,65,27,5,15,6,4.4,1
E4068,46,28,1,2,1,4.9,0
E4069,64,15,2,1,5,2.2,1
E4070,47,25,0,15,1,3.8,0
E4071,69,17,4,18,9,4.0,0
E4072,51,27,0,8,4,5.0,0
E4073,53,48,1,15,3,4.8,0
E4074,48,21,3,3,10,4.1,0
E4075,66,19,4,9,9,3.6,0
E4076,68,16,1,18,4,2.5,0
E4077,50,10,2,12,1,3.2,0
E4078,37,45,4,17,7,3.8,1
E4079,57,30,4,14,7,4.2,0
E4080,34,46,5,3,5,3.9,0
E4081,46,33,3,8,2,4.1,0
E4082,66,34,4,3,3,3.3,0
E4083,65,16,3,15,0,4.2,1
E4084,48,26,1,14,8,2.4,1
E4085,56,38,2,1,9,2.5,0
E4086,63,39,2,13,4,2.5,0
E4087,40,16,4,2,7,4.7,1
E4088,41,42,4,3,2,2.2,1
E4089,50,16,1,0,3,4.4,0
E4090,40,33,5,8,3,2.7,0
E4091,68,20,5,16,7,3.4,0
E4092,57,18,5,13,8,4.7,0
E4093,34,21,3,16,2,3.8,1
E4094,46,44,5,0,6,2.6,0
E4095,49,13,2,9,8,2.9,0
E4096,41,45,3,15,1,4.8,0
E4097,35,37,1,18,3,3.3,0
E4098,46,22,2,2,2,3.8,0
E4099,48,32,2,11,7,3.4,0
E4100,55,28,0,2,3,3.1,1
E4101,61,46,1,14,8,2.7,0
E4102,35,48,1,16,0,4.1,0
E4103,65,33,0,17,0,4.2,0
E4104,67,25,3,6,3,2.8,0
E4105,40,42,5,18,2,4.4,0
E4106,62,21,5,6,2,4.6,0
E4107,53,43,5,4,9,4.8,1
E4108,52,16,5,7,1,2.5,0
E4109,44,20,5,15,9,2.9,1
E4110,56,40,0,15,9,4.6,0
E4111,40,38,1,18,1,2.6,0
E4112,46,22,3,14,7,2.0,0
E4113,43,40,2,6,0,4.6,0
E4114,56,11,5,4,7,3.0,0
E4115,47,48,0,10,9,3.2,0
E4116,57,24,3,9,2,3.3,0
E4117,33,20,3,8,1,4.5,0
E4118,36,43,3,0,8,3.0,0
E4119,64,48,0,19,4,4.7,1
E4120,38,13,2,0,4,3.9,1
E4121,37,20,5,7,5,3.6,0
E4122,46,38,3,2,3,3.0,0
E4123,46,11,0,1,6,2.7,0
E4124,62,25,1,3,6,3.9,0
E4125,61,48,0,18,10,3.3,1
E4126,37,22,0,10,8,4.7,0
E4127,48,46,0,4,5,3.5,0
E4128,67,26,3,9,0,3.5,1
E4129,32,30,0,7,8,3.3,1
E4130,34,28,1,12,9,4.4,1
E4131,42,16,3,4,8,3.3,1
E4132,60,47,1,11,4,2.8,1
E4133,45,17,4,12,6,4.6,0
E4134,61,22,0,7,0,3.8,0
E4135,51,46,5,14,3,3.8,0
E4136,58,11,5,12,9,3.8,0
E4137,51,20,3,0,3,4.2,1
E4138,32,33,5,5,4,2.9,0
E4139,39,15,3,10,5,2.1,0
E4140,50,35,0,12,3,4.4,0
E4141,45,16,2,19,5,2.4,0
E4142,41,48,2,0,9,4.2,1
E4143,31,28,1,10,6,2.2,0
E4144,53,15,0,10,2,3.1,0
E4145,64,38,5,7,8,2.2,0
E4146,59,48,0,2,7,3.6,0
E4147,59,11,4,18,0,4.0,1
E4148,64,28,2,11,1,2.5,0
E4149,48,13,5,5,1,3.1,1
E4150,37,15,2,7,9,4.8,1
E4151,55,46,0,4,8,3.3,1
E4152,69,37,5,9,8,4.4,0
E4153,36,39,1,15,8,4.8,1
E4154,59,16,0,11,0,4.9,0
E4155,36,18,1,16,6,4.7,1
E4156,32,34,5,5,10,3.0,1
E4157,30,42,2,8,2,4.9,1
E4158,65,10,4,9,10,4.4,1
E4159,54,15,3,19,8,4.5,0
E4160,66,27,2,13,7,2.0,0
E4161,30,19,1,13,2,4.9,0
E4162,44,37,0,16,0,4.3,1
E4163,66,20,5,15,8,4.3,0
E4164,42,42,2,3,9,2.2,0
E4165,69,10,4,1,0,2.7,0
E4166,37,22,5,15,2,4.9,0
E4167,34,46,1,0,5,3.5,1
E4168,38,29,5,2,5,3.2,0
E4169,30,10,5,10,10,4.5,1
E4170,65,12,0,15,9,2.3,0
E4171,64,27,3,17,3,3.3,1
E4172,31,23,1,14,1,3.1,0
E4173,69,40,0,8,9,3.0,0
E4174,52,36,3,11,5,2.9,1
E4175,38,26,0,17,9,2.6,0
E4176,63,38,3,4,4,2.5,0
E4177,43,45,3,7,5,3.9,0
E4178,33,46,3,2,6,4.8,0
E4179,59,35,0,1,10,3.5,0
E4180,60,26,5,18,8,2.9,0
E4181,67,31,3,7,6,2.5,0
E4182,40,34,5,1,3,4.5,0
E4183,64,11,1,18,9,4.9,0
E4184,37,31,4,0,4,3.0,0
E4185,32,14,5,12,5,2.9,1
E4186,43,13,4,19,8,3.8,0
E4187,42,45,3,16,4,4.3,1
E4188,61,15,4,2,4,3.4,0
E4189,63,30,4,8,6,3.9,0
E4190,48,22,3,4,1,4.1,0
E4191,67,46,5,5,2,4.9,0
E4192,45,34,3,3,1,2.5,0
E4193,31,35,1,16,9,5.0,0
E4194,69,48,2,15,9,3.2,1
E4195,46,29,0,15,1,4.2,0
E4196,63,42,3,10,2,3.7,1
E4197,45,23,3,1,5,3.5,1
E4198,67,45,4,16,4,4.1,0
E4199,31,26,1,14,10,3.2,0
E4200,31,30,4,17,4,2.4,0
E4201,55,25,5,9,1,3.5,0
E4202,42,25,3,5,1,3.6,0
E4203,60,29,3,15,0,2.6,1
E4204,63,38,4,4,2,4.8,1
E4205,68,37,3,11,10,2.7,1
E4206,32,17,5,5,6,3.2,0
E4207,37,33,2,13,10,2.5,0
E4208,52,12,0,15,4,3.6,0
E4209,43,34,0,6,6,2.9,0
E4210,56,28,0,1,8,3.5,0
E4211,58,42,2,5,5,2.7,0
E4212,68,11,3,8,1,2.2,1
E4213,68,24,4,6,0,4.3,1
E4214,30,31,1,1,0,3.9,0
E4215,46,19,3,18,9,3.0,1
E4216,59,27,2,7,8,2.1,0
E4217,42,31,5,10,5,4.6,0
E4218,50,36,2,3,5,2.5,1
E4219,48,22,0,15,3,4.8,1
E4220,48,42,3,17,1,3.4,0
E4221,54,14,0,12,9,3.0,0
E4222,51,35,1,4,2,4.2,1
E4223,60,22,5,1,2,4.6,0
E4224,46,36,0,10,7,3.1,0
E4225,52,23,1,0,5,3.2,0
E4226,61,33,2,12,6,3.3,1
E4227,39,12,0,4,8,4.8,0
E4228,39,39,0,17,0,4.1,1
E4229,65,44,4,13,1,2.7,0
E4230,37,23,5,12,8,2.6,0
E4231,49,21,5,6,4,2.7,1
E4232,61,37,2,7,3,2.8,0
E4233,43,38,4,17,0,2.7,0
E4234,57,26,1,6,8,4.0,0
E4235,53,49,1,19,10,2.3,1
E4236,44,30,2,16,8,3.2,0
E4237,51,32,5,15,3,3.9,0
E4238,59,29,1,10,8,2.9,0
E4239,33,20,2,18,9,2.2,0
E4240,42,43,1,0,0,2.2,0
E4241,52,19,3,7,4,2.4,1
E4242,37,19,0,0,0,4.5,0
E4243,47,15,5,8,3,4.0,0
E4244,41,45,3,18,4,2.2,0
E4245,60,33,2,8,10,3.2,1
E4246,43,21,2,9,2,2.8,0
E4247,63,32,3,10,1,3.7,0
E4248,47,36,0,0,5,3.6,1
E4249,63,46,0,19,10,3.4,0
E4250,40,15,4,7,2,2.9,0
E4251,41,10,1,19,9,2.4,0
E4252,44,15,4,11,0,4.2,1
E4253,60,31,0,0,10,4.6,0
E4254,58,33,3,9,4,4.8,1
E4255,55,34,1,3,1,2.2,0
E4256,47,24,3,14,1,4.2,0
E4257,61,35,4,18,3,4.2,0
E4258,51,17,2,5,3,4.8,1
E4259,67,33,3,4,3,2.8,0
E4260,46,47,4,4,6,4.2,0
E4261,52,15,4,17,0,2.2,0
E4262,53,44,4,2,7,3.9,0
E4263,37,10,2,1,9,3.1,0
E4264,35,45,2,3,8,4.3,0
E4265,34,21,2,17,9,4.6,0
E4266,58,47,1,8,5,3.1,0
E4267,57,20,2,18,3,3.6,1
E4268,40,21,2,9,5,2.4,1
E4269,30,48,2,14,9,3.3,0
E4270,48,16,3,0,6,3.1,0
E4271,38,20,2,10,5,2.5,0
E4272,56,45,1,13,10,4.7,0
E4273,63,40,4,9,0,2.4,0
E4274,33,42,3,18,4,3.9,0
E4275,65,22,0,15,7,4.7,1
E4276,47,27,2,7,7,4.7,0
E4277,44,33,4,1,9,4.4,0
E4278,42,18,4,6,8,2.5,0
E4279,48,40,3,18,3,4.5,0
E4280,35,19,0,6,9,2.8,1
E4281,41,11,5,14,5,4.8,0
E4282,66,47,1,7,6,4.1,1
E4283,46,24,5,13,4,4.4,0
E4284,52,12,4,0,10,2.3,0
E4285,55,40,5,12,7,3.7,1
E4286,58,15,4,2,2,4.5,0
E4287,62,12,5,5,7,4.6,0
E4288,56,20,4,18,4,2.1,1
E4289,54,24,4,14,0,4.8,0
E4290,39,37,3,3,5,2.1,0
E4291,52,19,0,2,1,3.8,0
E4292,50,47,4,3,6,4.1,0
E4293,50,16,1,4,8,2.3,0
E4294,42,24,1,17,2,2.1,1
E4295,66,27,2,9,9,4.4,0
E4296,62,27,4,7,3,3.2,0
E4297,53,33,4,11,3,2.3,0
E4298,40,11,4,2,3,4.3,0
E4299,46,49,5,17,2,4.5,0
E4300,33,29,4,7,4,3.8,0
E4301,54,43,4,0,8,2.5,1
E4302,59,35,1,13,10,2.0,0
E4303,38,16,0,12,7,4.1,0
E4304,50,47,0,11,9,3.7,0
E4305,49,39,2,2,1,4.0,0
E4306,48,14,1,17,8,4.4,1
E4307,48,20,4,12,9,3.3,0
E4308,41,10,0,14,1,2.4,0
E4309,66,43,3,9,6,4.8,0
E4310,46,10,3,0,4,3.6,0
E4311,66,28,3,5,6,3.8,1
E4312,68,11,4,8,4,4.8,0
E4313,57,30,4,9,5,4.8,0
E4314,64,29,2,14,7,3.7,0
E4315,47,32,2,8,0,2.9,0
E4316,43,30,2,13,10,5.0,0
E4317,64,33,5,10,0,4.0,1
E4318,36,13,3,6,4,3.2,0
E4319,42,21,4,1,0,3.7,1
E4320,47,31,3,13,2,3.2,0
E4321,66,29,2,5,9,4.7,1
E4322,42,27,4,4,8,3.4,0
E4323,65,10,1,4,6,4.5,0
E4324,60,39,0,18,5,4.5,1
E4325,31,42,0,18,7,4.5,0
E4326,45,33,2,5,7,4.2,0
E4327,38,23,3,9,5,4.6,1
E4328,38,45,1,13,3,3.2,0
E4329,67,14,4,16,3,2.3,0
E4330,40,20,3,2,3,4.5,1
E4331,51,33,2,0,5,3.5,1
E4332,62,40,3,9,0,2.4,1
E4333,65,22,2,2,1,2.3,0
E4334,52,25,5,4,5,2.5,0
E4335,63,33,0,18,10,4.3,1
E4336,38,22,0,9,0,4.1,0
E4337,53,33,3,15,8,2.6,1
E4338,37,35,1,0,5,4.5,0
E4339,36,11,4,5,6,2.8,0
E4340,65,25,2,8,0,4.4,0
E4341,47,47,4,4,7,3.5,1
E4342,32,10,0,13,4,4.2,0
E4343,57,20,1,9,4,3.1,1
E4344,35,44,1,1,5,3.0,1
E4345,50,38,4,4,6,4.5,1
E4346,57,46,0,0,6,2.1,1
E4347,69,26,4,9,4,4.9,1
E4348,30,48,3,8,0,3.9,1
E4349,65,37,1,2,10,3.3,0
E4350,50,38,1,14,8,3.9,0
E4351,64,12,3,3,5,2.4,0
E4352,42,19,0,12,8,3.5,0
E4353,39,23,1,5,10,5.0,0
E4354,39,21,5,19,3,2.7,0
E4355,42,39,5,16,1,4.2,1
E4356,66,41,5,4,2,3.3,0
E4357,67,41,2,14,3,4.0,0
E4358,53,41,2,7,9,2.6,1
E4359,31,35,0,4,7,3.4,0
E4360,51,10,3,12,2,4.9,0
E4361,46,11,4,0,7,2.6,1
E4362,65,26,0,0,5,3.9,0
E4363,43,39,4,6,3,3.7,0
E4364,39,48,0,4,6,3.7,0
E4365,64,16,2,13,10,3.8,0
E4366,54,36,5,14,4,3.5,1
E4367,32,18,3,16,4,2.1,0
E4368,67,31,2,17,8,4.7,1
E4369,46,43,3,6,2,4.5,0
E4370,41,10,4,17,9,2.5,0
E4371,53,18,0,18,3,3.2,1
E4372,58,29,1,19,4,4.3,1
E4373,54,28,1,6,0,4.9,0
E4374,65,45,3,7,6,4.9,0
E4375,55,49,5,12,7,4.7,1
E4376,67,13,5,17,5,2.5,0
E4377,30,18,3,10,8,4.7,0
E4378,49,31,2,8,2,4.6,1
E4379,57,27,1,0,1,3.1,0
E4380,45,21,2,7,4,3.2,0
E4381,46,48,4,11,8,3.4,0
E4382,69,18,1,1,10,4.0,1
E4383,57,15,4,14,0,2.8,0
E4384,41,28,0,17,0,2.1,1
E4385,56,16,2,16,9,2.4,0
E4386,59,25,3,14,2,3.3,0
E4387,63,14,1,19,9,2.8,0
E4388,66,25,2,19,2,4.3,0
E4389,35,10,3,8,4,2.3,0
E4390,36,46,0,2,3,4.8,0
E4391,61,48,1,19,5,4.7,1
E4392,61,28,4,18,7,4.7,1
E4393,54,46,0,17,7,4.2,0
E4394,62,26,5,19,10,2.3,1
E4395,36,35,3,7,3,3.3,0
E4396,41,31,1,0,0,2.4,0
E4397,45,17,1,14,6,5.0,0
E4398,45,42,0,18,5,3.0,0
E4399,65,11,1,9,4,3.8,0
E4400,42,39,3,11,3,4.3,0
E4401,36,29,0,5,5,4.8,0
E4402,65,27,4,12,7,4.3,0
E4403,38,19,0,3,5,4.0,1
E4404,61,33,0,12,2,3.4,1
E4405,40,13,4,16,8,3.8,0
E4406,37,46,5,0,2,2.3,1
E4407,62,13,3,4,3,4.7,0
E4408,52,22,5,16,4,3.6,1
E4409,54,34,5,17,10,2.1,0
E4410,37,22,5,6,1,4.8,0
E4411,51,27,2,15,10,3.5,0
E4412,33,33,5,7,9,4.6,0
E4413,69,11,2,11,10,4.6,0
E4414,32,42,4,13,9,4.4,0
E4415,58,28,3,18,1,2.2,0
E4416,58,18,5,10,5,2.7,0
E4417,63,37,1,11,1,4.6,1
E4418,63,44,4,12,9,4.7,0
E4419,57,48,2,7,0,3.4,1
E4420,42,19,3,0,7,3.3,0
E4421,44,10,0,8,9,2.5,0
E4422,52,30,3,1,9,4.9,0
E4423,55,18,3,13,0,2.6,1
E4424,33,24,5,12,9,2.6,0
E4425,55,44,5,15,5,4.0,0
E4426,69,14,2,1,0,2.7,0
E4427,38,31,2,3,7,4.8,0
E4428,34,32,5,11,4,2.0,0
E4429,61,16,5,15,2,2.0,0
E4430,49,32,1,9,4,3.5,1
E4431,40,34,1,2,0,3.5,1
E4432,44,36,4,3,0,2.5,1
E4433,61,15,5,5,3,3.5,0
E4434,57,43,0,4,8,3.2,0
E4435,51,18,1,17,8,4.7,0
E4436,46,42,2,2,0,2.0,1
E4437,55,15,3,9,2,4.9,0
E4438,36,46,4,10,3,3.9,0
E4439,55,40,1,18,1,2.5,1
E4440,54,43,3,13,6,2.1,0
E4441,39,38,3,10,2,3.6,0
E4442,48,23,1,3,0,2.7,0
E4443,40,45,0,5,0,2.9,0
E4444,42,45,0,16,2,2.7,1
E4445,37,24,4,18,5,4.0,0
E4446,69,17,0,12,3,3.7,0
E4447,33,35,4,9,0,2.2,0
E4448,60,45,2,10,6,3.6,0
E4449,57,30,1,5,1,4.4,0
E4450,40,37,3,1,4,2.2,0
E4451,30,13,4,0,7,4.7,0
E4452,67,25,0,10,6,3.7,0
E4453,53,31,4,15,10,4.9,1
E4454,60,21,5,2,7,2.4,0
E4455,55,25,4,4,9,5.0,1
E4456,34,49,0,14,10,3.9,0
E4457,49,47,5,14,5,3.7,0
E4458,40,46,5,3,6,3.5,1
E4459,62,38,0,3,8,2.1,0
E4460,67,27,5,7,5,4.8,0
E4461,56,19,1,6,8,3.9,0
E4462,63,48,3,16,1,2.3,0
E4463,44,27,1,14,1,2.1,0
E4464,61,10,1,4,1,2.2,0
E4465,50,48,0,12,5,3.8,0
E4466,34,30,0,3,1,3.8,0
E4467,35,10,3,16,2,3.5,1
E4468,67,24,4,16,7,2.9,0
E4469,51,13,1,13,7,3.6,0
E4470,47,29,5,13,10,3.5,0
E4471,43,19,3,16,3,2.1,0
E4472,39,32,1,7,8,2.8,0
E4473,42,43,4,1,7,2.2,0
E4474,60,42,5,12,0,4.7,0
E4475,59,43,1,15,7,4.2,1
E4476,32,48,2,15,0,5.0,1
